Source,Destination,Weight
C0234233,C2985289,2.0
C0234233,C0277823,1.0
C0234233,C0234242,1.0
C0234233,C0476288,1.0
C0234233,C0553713,2.0
C0234233,C0241727,1.0
C0234233,C0847550,1.0
C0234233,C0854148,1.0
C0234233,C2029681,1.0
C0234233,C2220244,1.0
C0683369,C0012833,13.0
C0683369,C0026821,4.0
C0683369,C0455270,3.0
C0683369,C0557875,17.0
C0683369,C0015672,12.0
C0683369,C1291077,3.0
C0683369,C0231528,2.0
C0683369,C0010200,4.0
C0683369,C0235309,2.0
C0683369,C0392171,1.0
C0683369,C0231218,16.0
C0683369,C0011124,2.0
C0683369,C0863105,1.0
C0683369,C0039591,1.0
C0683369,C0497481,1.0
C0683369,C0018834,3.0
C0683369,C0024902,1.0
C0683369,C0008031,2.0
C0683369,C0600142,2.0
C0683369,C0037763,3.0
C0683369,C0037011,2.0
C0683369,C0236082,3.0
C0683369,C0013404,6.0
C0683369,C0234238,7.0
C0683369,C0563277,1.0
C0683369,C0232495,1.0
C0683369,C0027769,4.0
C0683369,C0042963,10.0
C0683369,C0741426,1.0
C0683369,C1579838,2.0
C0683369,C0392674,12.0
C0683369,C0020175,1.0
C0683369,C0221512,1.0
C0683369,C0917801,3.0
C0683369,C0235108,1.0
C0683369,C0039070,7.0
C0683369,C0302539,4.0
C0683369,C0016204,1.0
C0683369,C0016382,2.0
C0683369,C0748706,3.0
C0683369,C0151908,5.0
C0683369,C2242996,5.0
C0683369,C0577573,1.0
C0683369,C0023380,1.0
C0683369,C0312414,5.0
C0683369,C0013395,1.0
C0683369,C0232861,1.0
C0683369,C0040822,11.0
C0683369,C3257803,1.0
C0683369,C0151315,2.0
C0683369,C0232292,4.0
C0683369,C0085593,3.0
C0683369,C0037088,3.0
C0683369,C0014724,4.0
C0683369,C0003862,1.0
C0683369,C0741585,1.0
C0683369,C0036572,10.0
C0683369,C0030794,2.0
C0683369,C0027424,1.0
C0683369,C0152149,2.0
C0683369,C0004604,5.0
C0683369,C0042571,4.0
C0683369,C0281856,3.0
C0683369,C0522067,2.0
C0683369,C0235129,1.0
C0683369,C0221170,2.0
C0683369,C2126231,1.0
C0683369,C0152447,1.0
C0683369,C0235239,1.0
C0683369,C0220870,4.0
C0683369,C0278141,2.0
C0683369,C0240211,1.0
C0683369,C0007859,4.0
C0683369,C0232431,1.0
C0683369,C0423736,1.0
C0683369,C0239377,2.0
C0683369,C0028643,2.0
C0683369,C0848290,2.0
C0683369,C0239783,1.0
C0683369,C0235710,1.0
C0683369,C0239667,1.0
C0683369,C0028081,2.0
C0683369,C0231749,1.0
C0683369,C0427008,1.0
C0683369,C0312422,1.0
C0683369,C0849959,2.0
C0683369,C0150055,2.0
C0683369,C0425449,1.0
C0683369,C0028084,1.0
C0683369,C0027498,1.0
C0683369,C0232602,1.0
C0683369,C0087169,2.0
C0683369,C0848241,1.0
C0683369,C0476289,1.0
C0683369,C0085631,2.0
C0683369,C0751295,4.0
C0683369,C0023222,2.0
C0683369,C0151825,1.0
C0683369,C0221785,2.0
C0683369,C0236000,1.0
C0683369,C0344232,5.0
C0683369,C0234369,4.0
C0683369,C0026837,1.0
C0683369,C0740418,1.0
C0683369,C0235004,4.0
C0683369,C0006625,1.0
C0683369,C0542476,3.0
C0683369,C0043144,2.0
C0683369,C0858665,1.0
C0683369,C0239266,1.0
C0683369,C0439053,1.0
C0683369,C0239836,1.0
C0683369,C0581879,1.0
C0683369,C0270996,1.0
C0683369,C0858709,1.0
C0683369,C0848633,1.0
C0683369,C0235267,2.0
C0683369,C0423571,1.0
C0683369,C0235150,2.0
C0683369,C0850149,1.0
C0683369,C0240941,1.0
C0683369,C2364135,1.0
C0683369,C4042866,2.0
C0683369,C0455770,1.0
C0683369,C0549343,1.0
C0683369,C1282310,1.0
C0683369,C0259813,1.0
C0683369,C0239511,2.0
C0683369,C0239832,1.0
C0683369,C0742339,1.0
C0683369,C0085635,1.0
C0683369,C0877487,1.0
C0683369,C1328286,1.0
C0683369,C0877781,2.0
C0683369,C0857386,1.0
C0683369,C0740425,2.0
C0012833,C0026821,6.0
C0012833,C0455270,3.0
C0012833,C0679309,1.0
C0012833,C0557875,38.0
C0012833,C0015672,41.0
C0012833,C1291077,9.0
C0012833,C0231528,10.0
C0012833,C0010200,3.0
C0012833,C1443924,1.0
C0012833,C0235309,9.0
C0012833,C0344375,1.0
C0012833,C0392171,4.0
C0012833,C1260880,1.0
C0012833,C0231218,19.0
C0012833,C0011124,1.0
C0012833,C0863105,1.0
C0012833,C0039591,2.0
C0012833,C0018834,7.0
C0012833,C0278139,1.0
C0012833,C1321587,3.0
C0012833,C0438716,2.0
C0012833,C0008031,12.0
C0012833,C0600142,7.0
C0012833,C0037763,5.0
C0012833,C0795691,3.0
C0012833,C0037011,1.0
C0012833,C0013404,8.0
C0012833,C0234238,10.0
C0012833,C0027769,9.0
C0012833,C0042963,25.0
C0012833,C1579838,1.0
C0012833,C0392674,16.0
C0012833,C0020175,10.0
C0012833,C0221512,9.0
C0012833,C1579931,5.0
C0012833,C0917801,6.0
C0012833,C0235108,1.0
C0012833,C0039070,20.0
C0012833,C0302539,6.0
C0012833,C0016204,3.0
C0012833,C0016382,3.0
C0012833,C0748706,1.0
C0012833,C0151908,2.0
C0012833,C2242996,8.0
C0012833,C0577573,2.0
C0012833,C0023380,4.0
C0012833,C0312414,2.0
C0012833,C0013395,2.0
C0012833,C0278007,1.0
C0012833,C0278145,3.0
C0012833,C2129214,7.0
C0012833,C0040822,9.0
C0012833,C3257803,1.0
C0012833,C0751372,2.0
C0012833,C0518214,1.0
C0012833,C0151315,2.0
C0012833,C0232292,5.0
C0012833,C0085593,9.0
C0012833,C0037088,2.0
C0012833,C0744318,1.0
C0012833,C0014724,6.0
C0012833,C0003862,20.0
C0012833,C0741585,3.0
C0012833,C0036572,10.0
C0012833,C0030794,3.0
C0012833,C0850045,1.0
C0012833,C0849852,1.0
C0012833,C0857057,2.0
C0012833,C0004604,9.0
C0012833,C0042571,17.0
C0012833,C0281856,1.0
C0012833,C0857027,2.0
C0012833,C0847554,3.0
C0012833,C0278144,1.0
C0012833,C0235129,2.0
C0012833,C0812426,1.0
C0012833,C0221170,1.0
C0012833,C0013428,1.0
C0012833,C0235239,2.0
C0012833,C0220870,22.0
C0012833,C0278141,1.0
C0012833,C1306878,1.0
C0012833,C0007859,4.0
C0012833,C0232431,3.0
C0012833,C0278148,1.0
C0012833,C0234230,2.0
C0012833,C0848283,1.0
C0012833,C0184567,2.0
C0012833,C0232285,1.0
C0012833,C0239377,2.0
C0012833,C0028643,10.0
C0012833,C1517205,1.0
C0012833,C0235162,2.0
C0012833,C0232487,1.0
C0012833,C0028081,2.0
C0012833,C0231749,1.0
C0012833,C0427008,2.0
C0012833,C0425481,1.0
C0012833,C0312422,1.0
C0012833,C0849959,2.0
C0012833,C0241057,1.0
C0012833,C0857257,1.0
C0012833,C0150055,1.0
C0012833,C0425449,2.0
C0012833,C0028084,5.0
C0012833,C1397014,1.0
C0012833,C0314719,1.0
C0012833,C0235240,1.0
C0012833,C0027498,1.0
C0012833,C0232602,1.0
C0012833,C0238740,1.0
C0012833,C0086132,3.0
C0012833,C0087169,6.0
C0012833,C0019559,1.0
C0012833,C0085631,5.0
C0012833,C0751295,2.0
C0012833,C0221785,1.0
C0012833,C0236000,4.0
C0012833,C0344232,10.0
C0012833,C0085632,2.0
C0012833,C0234369,1.0
C0012833,C0564823,1.0
C0012833,C0231772,3.0
C0012833,C0151786,1.0
C0012833,C0026961,1.0
C0012833,C0235004,10.0
C0012833,C0542476,3.0
C0012833,C0043144,3.0
C0012833,C0858665,1.0
C0012833,C0085636,2.0
C0012833,C0019079,2.0
C0012833,C0439053,1.0
C0012833,C0278146,3.0
C0012833,C0575090,1.0
C0012833,C0581879,5.0
C0012833,C0751559,1.0
C0012833,C0232471,4.0
C0012833,C0241705,1.0
C0012833,C0232849,1.0
C0012833,C2141922,1.0
C0012833,C0848633,1.0
C0012833,C0235267,2.0
C0012833,C0700590,1.0
C0012833,C0423571,1.0
C0012833,C0948596,1.0
C0012833,C0013456,4.0
C0012833,C0235150,1.0
C0012833,C2370950,2.0
C0012833,C0240327,2.0
C0012833,C0085602,1.0
C0012833,C0863104,1.0
C0012833,C0240941,1.0
C0012833,C0235234,1.0
C0012833,C0032781,1.0
C0012833,C0581881,1.0
C0012833,C0863081,1.0
C0012833,C0151827,1.0
C0012833,C0564821,1.0
C0012833,C3640014,1.0
C0012833,C0522179,2.0
C0012833,C0857233,1.0
C0012833,C0549343,1.0
C0012833,C0857160,1.0
C0012833,C0241898,1.0
C0012833,C0849640,1.0
C0012833,C0241374,1.0
C0012833,C0239832,4.0
C0012833,C0149651,7.0
C0012833,C0231811,1.0
C0012833,C0743229,1.0
C0012833,C0877487,1.0
C0012833,C0017672,1.0
C0012833,C0497293,1.0
C0012833,C0240564,1.0
C0012833,C0235318,1.0
C0012833,C0235002,1.0
C0012833,C0423621,1.0
C0012833,C0239375,1.0
C0012833,C0520963,1.0
C0012833,C0877197,1.0
C0012833,C0424068,1.0
C0012833,C2108719,1.0
C0026821,C0455270,4.0
C0026821,C0557875,13.0
C0026821,C0015672,15.0
C0026821,C1291077,13.0
C0026821,C0231528,2.0
C0026821,C0010200,2.0
C0026821,C0235309,4.0
C0026821,C0344375,3.0
C0026821,C0392171,2.0
C0026821,C0231218,5.0
C0026821,C1321898,1.0
C0026821,C0863105,1.0
C0026821,C0018834,1.0
C0026821,C0278139,1.0
C0026821,C0024902,1.0
C0026821,C0008031,2.0
C0026821,C0600142,2.0
C0026821,C0037763,6.0
C0026821,C0236082,1.0
C0026821,C0013404,5.0
C0026821,C0234238,8.0
C0026821,C0232495,2.0
C0026821,C0027769,1.0
C0026821,C0042963,5.0
C0026821,C0392674,1.0
C0026821,C0020175,3.0
C0026821,C0221512,7.0
C0026821,C1579931,2.0
C0026821,C0917801,7.0
C0026821,C0039070,1.0
C0026821,C0302539,1.0
C0026821,C0016204,4.0
C0026821,C0000729,1.0
C0026821,C0016382,1.0
C0026821,C0748706,1.0
C0026821,C0747927,2.0
C0026821,C2242996,3.0
C0026821,C0577573,1.0
C0026821,C0023380,1.0
C0026821,C0312414,12.0
C0026821,C0278145,3.0
C0026821,C2129214,2.0
C0026821,C0040822,6.0
C0026821,C0751372,3.0
C0026821,C0151315,1.0
C0026821,C0232292,2.0
C0026821,C0085593,3.0
C0026821,C0037088,2.0
C0026821,C0036572,2.0
C0026821,C0030794,4.0
C0026821,C0027424,3.0
C0026821,C0004604,8.0
C0026821,C0549299,1.0
C0026821,C0281856,1.0
C0026821,C0857027,2.0
C0026821,C0278144,1.0
C0026821,C0235129,3.0
C0026821,C0221170,4.0
C0026821,C0558489,1.0
C0026821,C2126231,1.0
C0026821,C0220870,1.0
C0026821,C0278141,1.0
C0026821,C0007859,2.0
C0026821,C0234230,1.0
C0026821,C0423736,1.0
C0026821,C0848283,1.0
C0026821,C0184567,1.0
C0026821,C0028643,2.0
C0026821,C0239783,1.0
C0026821,C0235710,1.0
C0026821,C0849970,1.0
C0026821,C0231749,1.0
C0026821,C0427008,5.0
C0026821,C0425481,1.0
C0026821,C0312422,2.0
C0026821,C0849959,1.0
C0026821,C0028084,2.0
C0026821,C0234255,1.0
C0026821,C0232602,2.0
C0026821,C0238740,1.0
C0026821,C0848332,1.0
C0026821,C0087169,1.0
C0026821,C0581394,1.0
C0026821,C0751295,1.0
C0026821,C0036396,2.0
C0026821,C0023218,6.0
C0026821,C0023222,3.0
C0026821,C0221776,1.0
C0026821,C0240129,1.0
C0026821,C0016512,1.0
C0026821,C0015644,4.0
C0026821,C0236000,1.0
C0026821,C0564823,3.0
C0026821,C0151786,2.0
C0026821,C0849963,1.0
C0026821,C2169806,1.0
C0026821,C0239649,1.0
C0026821,C0439053,1.0
C0026821,C0278146,1.0
C0026821,C0848633,1.0
C0026821,C0235267,1.0
C0026821,C0578687,1.0
C0026821,C0019825,1.0
C0026821,C0581881,1.0
C0026821,C4042866,1.0
C0026821,C0151827,1.0
C0026821,C0178419,1.0
C0026821,C0231710,1.0
C0026821,C1096446,1.0
C0026821,C0236040,1.0
C0026821,C1282310,1.0
C0026821,C0946092,1.0
C0026821,C0235031,1.0
C0026821,C0221758,1.0
C0026821,C0178310,1.0
C0026821,C0549248,1.0
C0026821,C0241374,1.0
C0026821,C0026838,1.0
C0026821,C0423572,1.0
C0026821,C0751409,1.0
C0026821,C0262397,4.0
C0026821,C2985289,1.0
C0026821,C0850674,1.0
C0026821,C0277823,3.0
C0026821,C0522251,1.0
C0026821,C0857199,1.0
C0026821,C0476288,1.0
C0026821,C0458109,1.0
C0026821,C0847550,1.0
C0026821,C0241042,1.0
C0026821,C0751352,1.0
C0026821,C0239451,1.0
C0877113,C0455270,1.0
C0877113,C0234244,1.0
C0455270,C0557875,4.0
C0455270,C0015672,4.0
C0455270,C1291077,2.0
C0455270,C0231528,2.0
C0455270,C0010200,1.0
C0455270,C0849850,1.0
C0455270,C0392171,1.0
C0455270,C0231218,7.0
C0455270,C0039591,1.0
C0455270,C0497481,3.0
C0455270,C0018834,1.0
C0455270,C0278139,1.0
C0455270,C1321587,2.0
C0455270,C0024902,1.0
C0455270,C0438716,2.0
C0455270,C0008031,2.0
C0455270,C0600142,1.0
C0455270,C0037763,2.0
C0455270,C0795691,1.0
C0455270,C0037011,1.0
C0455270,C0013404,2.0
C0455270,C0234238,10.0
C0455270,C0232495,1.0
C0455270,C0042963,1.0
C0455270,C0221512,4.0
C0455270,C1579931,1.0
C0455270,C0917801,1.0
C0455270,C0039070,1.0
C0455270,C0016204,2.0
C0455270,C0748706,1.0
C0455270,C2242996,7.0
C0455270,C0278145,7.0
C0455270,C0040822,2.0
C0455270,C0751372,2.0
C0455270,C0518214,1.0
C0455270,C0238637,1.0
C0455270,C0037088,1.0
C0455270,C0003862,2.0
C0455270,C0741585,1.0
C0455270,C0238741,2.0
C0455270,C0030794,1.0
C0455270,C0850045,1.0
C0455270,C0027424,1.0
C0455270,C0857057,1.0
C0455270,C0004604,1.0
C0455270,C0281856,1.0
C0455270,C0278144,4.0
C0455270,C0235129,1.0
C0455270,C0558489,1.0
C0455270,C0235239,1.0
C0455270,C0220870,1.0
C0455270,C0007859,2.0
C0455270,C0240717,1.0
C0455270,C0234230,1.0
C0455270,C0184567,5.0
C0455270,C0232285,1.0
C0455270,C0239377,2.0
C0455270,C0028643,3.0
C0455270,C0239783,2.0
C0455270,C0238995,1.0
C0455270,C0239667,1.0
C0455270,C0028081,1.0
C0455270,C0232517,1.0
C0455270,C0849970,1.0
C0455270,C0231749,1.0
C0455270,C0234229,1.0
C0455270,C0019559,1.0
C0455270,C0476289,1.0
C0455270,C0877716,1.0
C0455270,C0016512,1.0
C0455270,C0221785,1.0
C0455270,C0040460,1.0
C0455270,C0236000,1.0
C0455270,C2016599,1.0
C0455270,C0015468,1.0
C0455270,C0027796,1.0
C0455270,C1704276,1.0
C0455270,C0085636,1.0
C0455270,C0239266,1.0
C0455270,C0278146,3.0
C0455270,C0239589,1.0
C0455270,C0522359,1.0
C0455270,C0232849,1.0
C0455270,C0848633,1.0
C0455270,C0013456,2.0
C0455270,C1096593,1.0
C0455270,C0151827,1.0
C0455270,C0240940,1.0
C0455270,C0005904,1.0
C0455270,C0424810,1.0
C0455270,C0522251,1.0
C0455270,C0751190,2.0
C0679309,C0557875,1.0
C0679309,C0015672,2.0
C0679309,C1291077,1.0
C0679309,C0231528,1.0
C0679309,C0008031,2.0
C0679309,C0027769,1.0
C0679309,C1579931,1.0
C0679309,C0151908,1.0
C0679309,C2242996,1.0
C0679309,C0037088,1.0
C0679309,C0564820,1.0
C0679309,C0087169,1.0
C0679309,C2116289,1.0
C0679309,C0234981,1.0
C0679309,C0005874,1.0
C0557875,C0015672,35.0
C0557875,C1291077,12.0
C0557875,C0231528,9.0
C0557875,C0010200,6.0
C0557875,C1443924,1.0
C0557875,C0235309,5.0
C0557875,C0344375,3.0
C0557875,C0231218,29.0
C0557875,C1321898,1.0
C0557875,C0018834,6.0
C0557875,C0278139,1.0
C0557875,C1321587,3.0
C0557875,C0024902,1.0
C0557875,C0008031,4.0
C0557875,C0600142,6.0
C0557875,C0037763,4.0
C0557875,C0795691,2.0
C0557875,C0037011,1.0
C0557875,C0013404,4.0
C0557875,C0234238,16.0
C0557875,C0563277,1.0
C0557875,C0027769,10.0
C0557875,C0042963,12.0
C0557875,C1579838,2.0
C0557875,C0392674,26.0
C0557875,C0020175,12.0
C0557875,C0221512,14.0
C0557875,C1579931,5.0
C0557875,C0917801,10.0
C0557875,C0235108,3.0
C0557875,C0392678,1.0
C0557875,C0039070,8.0
C0557875,C0302539,3.0
C0557875,C0016204,3.0
C0557875,C0016382,5.0
C0557875,C0748706,2.0
C0557875,C2242996,10.0
C0557875,C0577573,3.0
C0557875,C0023380,7.0
C0557875,C0312414,1.0
C0557875,C0013395,1.0
C0557875,C0278007,1.0
C0557875,C0278145,1.0
C0557875,C0040822,16.0
C0557875,C3257803,1.0
C0557875,C0751372,1.0
C0557875,C0518214,2.0
C0557875,C0151315,3.0
C0557875,C0232292,1.0
C0557875,C0085593,8.0
C0557875,C0037088,8.0
C0557875,C0014724,1.0
C0557875,C0003862,9.0
C0557875,C0746779,1.0
C0557875,C0741585,10.0
C0557875,C0036572,14.0
C0557875,C0030794,1.0
C0557875,C0850045,1.0
C0557875,C0019209,1.0
C0557875,C0027424,1.0
C0557875,C0849852,1.0
C0557875,C0857057,2.0
C0557875,C0004604,13.0
C0557875,C0042571,5.0
C0557875,C0549299,1.0
C0557875,C0281856,1.0
C0557875,C0857027,1.0
C0557875,C0847554,1.0
C0557875,C0278144,1.0
C0557875,C0235129,1.0
C0557875,C0221170,5.0
C0557875,C0558489,1.0
C0557875,C0013428,1.0
C0557875,C0235239,1.0
C0557875,C0220870,11.0
C0557875,C0278141,1.0
C0557875,C0007859,9.0
C0557875,C0232431,1.0
C0557875,C0278148,1.0
C0557875,C0234230,2.0
C0557875,C0423736,1.0
C0557875,C0848283,4.0
C0557875,C0239377,3.0
C0557875,C0028643,4.0
C0557875,C1517205,1.0
C0557875,C0848290,2.0
C0557875,C0239783,1.0
C0557875,C0235710,1.0
C0557875,C0235162,1.0
C0557875,C0028081,4.0
C0557875,C0232517,1.0
C0557875,C0242030,1.0
C0557875,C0849970,3.0
C0557875,C0221100,1.0
C0557875,C0427008,1.0
C0557875,C0425481,1.0
C0557875,C0424489,1.0
C0557875,C0312422,2.0
C0557875,C0849959,2.0
C0557875,C0150055,3.0
C0557875,C0848168,2.0
C0557875,C0425449,1.0
C0557875,C0028084,3.0
C0557875,C0314719,2.0
C0557875,C0235240,1.0
C0557875,C0564820,1.0
C0557875,C0234229,2.0
C0557875,C0238740,1.0
C0557875,C0086132,3.0
C0557875,C0087169,3.0
C0557875,C0238656,1.0
C0557875,C0848241,1.0
C0557875,C0085631,8.0
C0557875,C0877716,1.0
C0557875,C0036396,1.0
C0557875,C0023218,2.0
C0557875,C0848404,1.0
C0557875,C0023222,4.0
C0557875,C0233488,1.0
C0557875,C0015644,2.0
C0557875,C0040460,2.0
C0557875,C0344232,5.0
C0557875,C0085632,1.0
C0557875,C0234369,3.0
C0557875,C0037384,1.0
C0557875,C0026837,2.0
C0557875,C0740418,1.0
C0557875,C0857072,1.0
C0557875,C0015468,1.0
C0557875,C0564823,4.0
C0557875,C0231772,1.0
C0557875,C0027796,3.0
C0557875,C0151786,2.0
C0557875,C1704276,1.0
C0557875,C0849963,1.0
C0557875,C0026961,1.0
C0557875,C0235004,3.0
C0557875,C0043144,1.0
C0557875,C0239836,1.0
C0557875,C0575090,1.0
C0557875,C0581879,2.0
C0557875,C0439814,1.0
C0557875,C0270996,2.0
C0557875,C0522359,1.0
C0557875,C0232471,4.0
C0557875,C0241705,1.0
C0557875,C0232849,1.0
C0557875,C0848633,2.0
C0557875,C0235267,3.0
C0557875,C0578687,2.0
C0557875,C0474585,1.0
C0557875,C0423571,1.0
C0557875,C0013456,1.0
C0557875,C0235150,1.0
C0557875,C0240327,1.0
C0557875,C0850149,2.0
C0557875,C0030196,1.0
C0557875,C0240941,2.0
C0557875,C2364135,1.0
C0557875,C0032781,1.0
C0557875,C0239833,1.0
C0557875,C0241426,1.0
C0557875,C0423693,2.0
C0557875,C0547030,1.0
C0557875,C0522179,1.0
C0557875,C0574068,1.0
C0557875,C0455770,1.0
C0557875,C0016199,2.0
C0557875,C1282310,1.0
C0557875,C0005904,1.0
C0557875,C0233844,1.0
C0557875,C0178310,1.0
C0557875,C0030552,1.0
C0557875,C0017672,1.0
C0557875,C0497293,1.0
C0557875,C0034642,1.0
C0557875,C0857062,1.0
C0557875,C0234532,1.0
C0557875,C0522365,1.0
C0557875,C0558148,1.0
C0557875,C0241050,1.0
C0557875,C0010520,1.0
C0557875,C0159028,1.0
C0557875,C0522251,1.0
C0557875,C0566948,1.0
C0557875,C0476288,1.0
C0557875,C0850758,1.0
C0557875,C0426601,1.0
C0557875,C0744648,1.0
C0557875,C0423575,1.0
C0557875,C0239886,1.0
C0557875,C0751352,1.0
C0015672,C1291077,9.0
C0015672,C0231528,18.0
C0015672,C0010200,13.0
C0015672,C1443924,2.0
C0015672,C0235309,6.0
C0015672,C0344375,1.0
C0015672,C0392171,4.0
C0015672,C1260880,3.0
C0015672,C0231218,25.0
C0015672,C1321898,1.0
C0015672,C0011124,4.0
C0015672,C0863105,1.0
C0015672,C0018834,5.0
C0015672,C0278139,1.0
C0015672,C1321587,2.0
C0015672,C0024902,2.0
C0015672,C0438716,2.0
C0015672,C0008031,14.0
C0015672,C0600142,4.0
C0015672,C0037763,1.0
C0015672,C0037011,2.0
C0015672,C0236082,1.0
C0015672,C0013404,11.0
C0015672,C0234238,11.0
C0015672,C0563277,1.0
C0015672,C0232495,1.0
C0015672,C0027769,3.0
C0015672,C0042963,13.0
C0015672,C0741426,1.0
C0015672,C0392674,20.0
C0015672,C0020175,5.0
C0015672,C0221512,10.0
C0015672,C1579931,5.0
C0015672,C0917801,11.0
C0015672,C0235108,2.0
C0015672,C0039070,12.0
C0015672,C0302539,3.0
C0015672,C0016204,1.0
C0015672,C0016382,4.0
C0015672,C0748706,2.0
C0015672,C0151908,4.0
C0015672,C0747927,1.0
C0015672,C2242996,10.0
C0015672,C0577573,2.0
C0015672,C0023380,6.0
C0015672,C0559687,1.0
C0015672,C0312414,2.0
C0015672,C0013395,1.0
C0015672,C0278145,5.0
C0015672,C2129214,5.0
C0015672,C0040822,10.0
C0015672,C3257803,1.0
C0015672,C0751372,1.0
C0015672,C0231217,1.0
C0015672,C0518214,2.0
C0015672,C0151315,2.0
C0015672,C0232292,1.0
C0015672,C0085593,7.0
C0015672,C0037088,7.0
C0015672,C0744318,1.0
C0015672,C0014724,3.0
C0015672,C0003862,35.0
C0015672,C0741585,4.0
C0015672,C0036572,9.0
C0015672,C0423653,1.0
C0015672,C0030794,3.0
C0015672,C0850045,1.0
C0015672,C0857057,1.0
C0015672,C0004604,14.0
C0015672,C0042571,6.0
C0015672,C0549299,1.0
C0015672,C0281856,3.0
C0015672,C0857027,5.0
C0015672,C0847554,1.0
C0015672,C0278144,2.0
C0015672,C0235129,2.0
C0015672,C0221170,5.0
C0015672,C0558489,3.0
C0015672,C0013428,1.0
C0015672,C0220870,8.0
C0015672,C0278141,2.0
C0015672,C0007859,4.0
C0015672,C0232431,1.0
C0015672,C0278148,1.0
C0015672,C0234230,1.0
C0015672,C0423736,1.0
C0015672,C0184567,2.0
C0015672,C0232285,1.0
C0015672,C0239377,2.0
C0015672,C0028643,8.0
C0015672,C1517205,2.0
C0015672,C0028081,5.0
C0015672,C0849970,1.0
C0015672,C0427008,5.0
C0015672,C0312422,1.0
C0015672,C0849959,1.0
C0015672,C0241164,1.0
C0015672,C0241057,1.0
C0015672,C0150055,1.0
C0015672,C0848168,2.0
C0015672,C0028084,6.0
C0015672,C0314719,1.0
C0015672,C0235240,1.0
C0015672,C0850630,1.0
C0015672,C0234229,1.0
C0015672,C0027498,1.0
C0015672,C0086132,1.0
C0015672,C0087169,3.0
C0015672,C0019559,3.0
C0015672,C0848241,1.0
C0015672,C0476289,1.0
C0015672,C0085631,3.0
C0015672,C0877716,2.0
C0015672,C0751295,2.0
C0015672,C0036396,1.0
C0015672,C0023222,3.0
C0015672,C0151825,2.0
C0015672,C0221776,1.0
C0015672,C0016512,2.0
C0015672,C0221785,1.0
C0015672,C0015644,2.0
C0015672,C0040460,1.0
C0015672,C0236000,2.0
C0015672,C0344232,8.0
C0015672,C0234369,3.0
C0015672,C0740418,1.0
C0015672,C0027796,1.0
C0015672,C0581880,1.0
C0015672,C0151786,4.0
C0015672,C1704276,2.0
C0015672,C0849963,1.0
C0015672,C0235004,5.0
C0015672,C0857245,1.0
C0015672,C0542476,5.0
C0015672,C0043144,2.0
C0015672,C0858665,1.0
C0015672,C0085636,2.0
C0015672,C0239649,1.0
C0015672,C0239266,2.0
C0015672,C0033775,1.0
C0015672,C0019079,1.0
C0015672,C0439053,3.0
C0015672,C0239836,2.0
C0015672,C0278146,3.0
C0015672,C0575090,2.0
C0015672,C0581879,2.0
C0015672,C0751559,1.0
C0015672,C0239589,2.0
C0015672,C0578454,1.0
C0015672,C0270996,1.0
C0015672,C0232471,2.0
C0015672,C0009269,1.0
C0015672,C0241705,1.0
C0015672,C0858709,1.0
C0015672,C0848633,1.0
C0015672,C0700590,2.0
C0015672,C0150841,1.0
C0015672,C0423571,1.0
C0015672,C0013456,3.0
C0015672,C0241165,1.0
C0015672,C0235150,1.0
C0015672,C0850149,3.0
C0015672,C0085602,1.0
C0015672,C0235234,3.0
C0015672,C0032781,1.0
C0015672,C0581881,1.0
C0015672,C0151827,1.0
C0015672,C0239833,2.0
C0015672,C0018520,1.0
C0015672,C0423693,1.0
C0015672,C0522179,1.0
C0015672,C0574068,1.0
C0015672,C0235706,1.0
C0015672,C0857233,2.0
C0015672,C0850775,1.0
C0015672,C1096446,2.0
C0015672,C3257980,1.0
C0015672,C0549343,1.0
C0015672,C1282310,1.0
C0015672,C0232491,1.0
C0015672,C0235031,1.0
C0015672,C0233844,1.0
C0015672,C0239511,1.0
C0015672,C0221758,1.0
C0015672,C0178310,1.0
C0015672,C0241898,2.0
C0015672,C0149651,4.0
C0015672,C0030552,1.0
C0015672,C0231655,1.0
C0015672,C0236083,1.0
C0015672,C0743229,1.0
C0015672,C0497293,1.0
C0015672,C0235160,1.0
