disease,postLink,postHeading,postContent
Birth Control,https://www.drugs.com/answers/brown-discharge-birth-control-normal-2915950.html,Brown discharge while on birth control normal ?,"I started birth control for the first time in July and it was making my period last for 14 days. On September 3 I was switch to Junel fe 1.5/30 and started it Sunday the 6th like she told me. On the 16th dark brown blood came out like I just started my period. But after that nothing really came out just a little through out the day. Now it is more like a light brown discharge and less comes out and this is day 4. My last period started on August 20 and lasted 14 days. I had sex on August 28th, September 9 & 10. All was with birth control and condoms with spermicide. Is that my period or what and is this normal? "
Birth Control,https://www.drugs.com/answers/brown-spotting-3rd-placebo-2748670.html,Brown Spotting only on 3rd Placebo Pill?,"Question Preview 3rd Day of Placebo Pills, No Period? Alright, I've been taking Gianvi, the generic of Yaz, for the past two months. The first month I remember getting my period just fine. Now I'm on my 3rd placebo pill out of 4 and wondering if I will get my period at all, and all I've had is some light brown discharge mixed with some clotting/tissue. Is this normal? And if I don't get a period could I be pregnant? I know the chances are slim, I've never missed a pill (I take it about 7:10 am, but never later. Sometimes earlier at about 6:45, which I hope is okay.) My boyfriend and I always use a condom and even then we still use the pull-out method. Last time we had sex there was just something different about the condom that didn't seem right so we stopped having sex and he didn't ejaculate. That was about 2-3 weeks ago. Now I'm getting paranoid since my period hasn't started! I would just like some advice please, and maybe some reassurance of me just being too paranoid. I'm still a teenager and do not want pregancy so I've been trying to be as safe as possible. I know, the only way to be 100% safe is abstinence but I'm trying to be informed and safe about sex. Any advice is appreciated greatly, thank you. "
Anxiety,https://www.drugs.com/answers/anyone-experience-increased-anxiety-after-taking-3109402.html,Has anyone experience increased anxiety after taking b12 5000 supplement ?,I am low on vitamin b 12 and my dr recommended I take it. Also low on vit d 3. I took vit d 3 and b 12 this morning and feel like my anxiety is worse than it normally is. Side note I'm also taking cymbalta for 3 weeks and experience increased anxiety from that right now as a side effect. I take Xanax to offset the anxiety and took a xan this morning before the b 12 and still had tons of anxiety. So wondering if the b 12 could be the cause? I took 5000 mcg of the b 12. that's a lot too I think this is the last thing I need more anxiety!  Thanks for your help 
Back Pain,https://www.drugs.com/answers/5mg-325mg-oxycodone-800mg-motrin-tabs-1500118.html,Is it Ok to take 5mg/325mg oxycodone with 800mg motrin tabs?,
Birth Control,https://www.drugs.com/answers/depo-shot-bleeding-stop-after-supposed-899656.html,Had one depo shot and the bleeding won't stop even after I was supposed to get another!?,I had one depo shot in August I was due for another in November but didn't want to get it because I have bled every single day since I received the shot. Problem is I am still bleeding from the one shot in August it is now January. How do I get it to stop? 
Back Pain,https://www.drugs.com/answers/recently-foot-toe-cramps-every-night-sciatic-759089.html,"Recently, I have foot and toe cramps every night--sciatic problems also. Any remedies?",Started with bulging disc in 2009. Big toe became numb and then gradually cramps started in foot and toes every night. Drink electrolyte water and tonic water but nothing seems to help. Any suggestions? 
Birth Control,https://www.drugs.com/answers/first-month-birth-control-21-active-pills-3rd-2818219.html,This is my first month on the birth control pill. I took all 21 active pills and am on my 3rd sugar?,Pill. I got my period today. Should I start a new pack or take the remaining 4 sugar pills. 
Anxiety,https://www.drugs.com/answers/long-feel-tired-taking-clonazepam-742706.html,How long will I feel tired taking Clonazepam?,"I just started taking Clonazepam a few days ago, and I undertand that it takes time to get into your system. Yesterday I passed out at 6:45pm and didn't wake up until 7:45am today, and that was only because my alarm went off for work. I probably could have slept longer. I take .25mg twice a day. Right now, I just want to go to sleep. Any help on how long this drowsy feeling will last? "
Anxiety,https://www.drugs.com/answers/anxiety-stress-best-time-paxil-morning-night-3062120.html,Anxiety and Stress - What's the best time to take Paxil morning or night?,I fell it's keeping me from sleeping 
Birth Control,https://www.drugs.com/answers/thyroid-time-birth-control-2789234.html,Can I take my thyroid pill the same time with the birth control pill?,My thyroid pill is Levothyroxine 100mg and I am using Tri sprintec for birth control pill. 
Anxiety,https://www.drugs.com/answers/nightmares-anxiety-bupropion-2934013.html,Nightmares & Anxiety on Bupropion?,"The last 2 nights I've had nightmares and increased anxiety in the morning. I also feel out of it like I'm kind of in a daze. I know that my doctor just increased my dose of Bupropion from 150mg to 300mg about 10 days ago so is this normal? Will this subside? I feel like maybe this is not the right medication for me but not sure if I am not giving it enough time. I feel so helpless right now like if this will never go away, please help. Has anyone experienced this while on Bupropion? Did it go away? I know everyone is different but I just need to hear something positive right now. I also hesitate to take the Ativan, I just hate taking meds so I resist taking them sometimes. It's like I get anxiety about taking an anxiety pill, this sounds crazy but that's just how I feel. Any advise would be helpful, thanks. "
Anxiety,https://www.drugs.com/answers/gabapentin-anyone-experience-memory-loss-recall-2870422.html,Gabapentin - Does anyone experience memory loss and recall problems?,I'm only on 200mg per day for anxiety and have recall problems. I could likely live with that except I'm worried the issue will get worse and be permanant. Any experience out there with low dosage and memory issues? 
Anxiety,https://www.drugs.com/answers/teva-brand-clonazepam-good-brand-3407721.html,Is TEVA brand clonazepam still a good brand?,I was taking Teva .5 mg back in 2012 then was switched to Qualitest who’s was kinda weak then to Actavis but now I am going back on Teva due to Actavis being indefinitely discontinued after Teva’s acquisition of Actavis pharmaceuticals. Wondering if anyone currently takes the Teva clonazepam and what do you think of it has it changed. Does it work well and how does it compare to other generics. 
