disease,postLink,postHeading,postContent
Emergency Contraception,https://www.drugs.com/answers/plan-day-period-supposed-started-659161.html,Plan B pill taken day period is supposed to have started?,"I had unprotected sex (very stupid I know) on the 7th of this month, a day before my period was supposed to start. The next day(when my period was supposed to start) about 14 hours after the unprotected sex i took the plan b pill. My period did not start that day, and it is now five days later and I have still not gotten my period. I have been stressing out a lot lately and i know that can cause it to be late along with the plan b pill. i know if I don't get it within a weeks time I should take a home pregnancy test(which are considered the most accurate?) Any help to any of this would be much appreciated! "
Emergency Contraception,https://www.drugs.com/answers/plan-step-eating-greasy-foods-after-plan-1086682.html,Plan B One-Step - eating greasy foods after plan b ?,"After unprotected sex , I took plan b within about 50 mins to an hour ? I went home and ate chicken ... then I read u aren't supposed to eat greasy foods after taking the pill. Is it true ? "
Emergency Contraception,https://www.drugs.com/answers/plan-30-mins-after-sex-work-right-he-nutted-714004.html,If u take a plan b pill 30 mins after u had sex will the pill still work right yes he nutted in me?,
Chronic Pain,https://www.drugs.com/answers/anyone-digestion-problems-taking-cymbalta-started-673399.html,Has anyone else had digestion problems while taking cymbalta? I started out taking 30mg for chronic?,... pain and it seemed to be helping but after a week my doctor had me take 60mg and I developed diarrhea so bad it was like water. Now at 30mg the diarrhea not as bad but has not gone away. Has anyone else had this problem? 
Chronic Pain,https://www.drugs.com/answers/gabapentin-tramadol-amatriptilyne-3396405.html,"Gabapentin, tramadol, and amitriptyline?",My daughter has been prescribed tramadol and gabapentin for a damaged nerve on her back she is only 20 and I'm worried about the interaction of using the three drugs together 
Depression,https://www.drugs.com/answers/how-well-does-cymbalta-wellbutrin-work-together-396408.html,"How well does Cymbalta & wellbutrin work together, is it safe?","I am on Cymbalta 60 mg once a day & have been doing fine for almost a year or so but I have been through a very difficult death in the family & have other things going on that have put me in a ver deep, deep depression. I went to the Dr. for help & he wants to add wellbutrin 150 mg along with the Cymbalta for a week and then increase the wellbutrin to 300 mg. I am very nervous to do this to say the least but am desperate to get bak to normal and FINALLY feel happy again and not sad at every turn in my life. I am 43 and have 2 kids who need me. I also need myself back! Please let me know if the combination is a good one or not.  Thank You So Much for your help. "
Depression,https://www.drugs.com/answers/experience-starting-lamictal-normal-570555.html,Is my experience with starting lamictal normal?,For years I was told I had major depression and I've tried so many antidepressants I can't even recall all of them. I've been taking 300 mg. wellbutrin for a few months now and not feeling much better. I was recently dx with bipolar 2. Five days ago I started taking 25 mg. of lamictal. (along with the wellbutrin) I take it at night because it makes me drowsy. I fall asleep better but I have a harder time getting up in the morning. Overall I'm feeling very depressed still. I'm wondering if I'm having a normal reaction to lamictal and how long have some had to be on it to feel improvement. I've read so many reviews where people said they felt improvement right away 
Depression,https://www.drugs.com/answers/how-long-does-buproprion-take-before-it-starts-402125.html,How long does Buproprion take before it starts improving my depression?,I just started taking 75mg twice daily of generic Wellbutrin (insurance wont cover brand name). I was just wondering how long before I start seeing results? 
Diarrhea,https://www.drugs.com/answers/effexor-and-dry-mouth-471635.html,Effexor and horrible dry mouth. Will this go away?,"I just started taking Effexor yesterday and woke up today with a horrible dry mouth. Will this go away? Also, has anyone experience diarrhea? I woke up with that too and it also said it's a side effect. I was on paxil for 9 years so I know all about side affects because there were a lot on paxil. Just wondering if Effexor has less side effects (as so the pharmacist told me). Thanks. "
Diarrhea,https://www.drugs.com/answers/stop-diarrhea-caused-magnesium-citrate-3145458.html,How to stop diarrhea caused by magnesium citrate?,Took 2 bottles of magnesium citrate as recommended by gastroenterologist and I seem to have diarrhea with just brown liquid 
Diarrhea,https://www.drugs.com/answers/ofloxacin-safe-children-below-age-3-years-1039991.html,Is Ofloxacin safe for children below age of 3 years?,My son is 1 year old and suffering from Diarrhea. He has been prescribed Ofloxacin and Metronidazole suspension. Is it safe of children less than 3 years of age? 
Depression,https://www.drugs.com/answers/long-citalopram-leave-system-2778650.html,How long does it take citalopram to leave your system?,I have been taking citalopram for the last six years. I have not taken a 40 mg per day tablet of citalopram for the last five days. How long will it take my body to be free of the citalopram? 
Emergency Contraception,https://www.drugs.com/answers/plan-hour-pull-3424179.html,Plan B within a hour?,I had sex with my girlfriend and I wore a condom. It slipped off and I pulled out without finishing inside. We took Plan B within a hour. She’s 4 days from ovulation. How worried should I be? Is it really 95% effective? 
Depression,https://www.drugs.com/answers/anxiety-and-stress-has-any-one-taken-luvox-or-440399.html,Anxiety and Stress - Has any one taken Luvox or Wellbutrin?,I am on Seroxat at the moment but am finding I am putting on weight and have no sex drive Help Needed!! 
Cough,https://www.drugs.com/medical-answers/bromfed-dm-can-this-be-purchased-without-a-370473/,,
Emergency Contraception,https://www.drugs.com/answers/plan-feel-cramping-bleeding-3373150.html,Took Plan B and now I feel cramping and I'm bleeding?,"I had sex for the first time on January 15th. There was no ejaculation in me, but I was scared of pre-cum. We did use a condom but we kept taking it on and off (I know that was dumb). I took a Plan B pill right after and I felt fine. About 5 days later when I woke up I was bleeding, but it was brief and the color was a bright red, and it subsided. My last period was on January 1st, and I am so scared right now. I am bleeding again on January 27th and i have cramps, the blood is bright red again. I know my period is due sometime this week but I am really scared. I not ready for pregnancy. Someone please help. "
