disease,postLink,postHeading,postContent
Insomnia,https://www.drugs.com/answers/3-weeks-lexapro-side-effects-fatigue-insomnia-3376158.html,"3 weeks on Lexapro. Side effects are fatigue, insomnia, feeling jittery?","I’m new to this whole world of, well all of this. I had my first “anxiety attack” beginning of January, went to ER as I didn’t know what was going on. Ran tests, sent me home with a couple days worth of Ativan. The rest of that week, it was like a flip was switched and suddenly I was completely unable to control anxiety. I was a mess. Appetite completely gone, lost 10 lbs in a matter of days, couldn’t get out of bed, couldn’t work... just all of a sudden. I went to my doctor a week later and he started me on 10mg Lexapro and 1mg Ativan as needed. It’s been almost 3 weeks, and in the beginning I had a hell of a time with side effects. Pretty much had all of them. Now at nearly 3 weeks, some things have improved as far as appetite is back, anxiety is better though still there (I still take at least 0.5 Ativan a day), I have periods of the day I feel “normal” but it’s brief. The side effects I’m still dealing with are diarrhea (for the entire month of January, this has been my life) and trouble sleeping at night, and being very tired during most of the day. I seem to get some energy late evening finally, but that energy often feels like over-caffeinated or something. Jittery, restless, fidgety and I am not a fan of how that feels. I’ve experimented taking my pills at different times of day but it doesn’t seem to make a difference. Will these side effects go away ever? Is this not the med for me, or do I just need to give it more time? "
Insomnia,https://www.drugs.com/answers/taking-15mg-zopiclone-7-years-doctor-put-3242340.html,I have been taking 15mg Zopiclone for 7 years and now my Doctor has put me?,on 10mg of Zolpidem. I am wary about the change because the zopiclone works. Can anybody please tell me if they think Zolpidem is a good alternative. I would appreciate any feedback as I'm a bit worried about the swap over. Thanks 
Rheumatoid Arthritis,https://www.drugs.com/answers/brand-name-acetaminophen-hydrocodone-bitartrate-1178443.html,What is the brand name for acetaminophen/hydrocodone bitartrate 325mg/ 10mg?,
Rheumatoid Arthritis,https://www.drugs.com/answers/meloxicam-effective-daily-805469.html,Is meloxicam effective if not taken daily?,"I use meloxicam for rheumatoid arthritis and a damaged cervical disc. I generally take it only when pain if elevated, though bottle says take one daily. Would it be more effective if I took daily? Am afraid it will not work as well if I get acclimated to it. "
Pregnancy,https://www.drugs.com/answers/missed-active-pack-pills-missed-pack-high-risk-1171166.html,"Missed last active pill in pack, no other pills missed in pack. High risk of pregnancy?","I missed my last active pill before the placebo pills and I (being dumb) never took the last active pill, so I skipped it completely. That was Saturdays pill. I had unprotected sex with my boyfriend Wednesday night, with him pulling out but I know that's not very effective. I usually would get my ""period"" on the Thursday placebo pill, but about 30 minutes after sex I went to the bathroom and noticed that my period had started. It was very light but now this morning it is heavier.  I'm thinking that me missing my last active pill just means I have to start my new pill pack on Saturday instead of a Sunday start, and I got my period a day earlier since I started my ""placebo week"" a day earlier. Am I right? Should I look in to taking Plan B? "
Rheumatoid Arthritis,https://www.drugs.com/answers/anyone-experience-taking-sulfasalazine-622048.html,Does anyone have experience taking Sulfasalazine or Leflunomide for seronegative RA?,"Hello.   My doctor took me off the Methotrexate because I thought I was having negative reactions to it... meaning I was attributing the reactions to the introduction of the drug and not menopause or climate change. I am unclear if that was the source as over 2 weeks later I am still having some ""head"" issues but not as bad: foggy, headachy, feeling like a pressure is building up in my head, ear noises, loosing balance (the pressure and balance has been going on for several months prior to the methotrexate and as embarrassing as this is, but honest, I have been ignoring it and feeling it is just a part of getting old.. turned 50 this year... Okay, I know that is not old but every doc I see tells me my body is aging and falling apart at a rapid rate and cannot figure it all out.) Does anyone have any experience taking either Sulfasalazine or Leflunomide for RA?? Another question is this, does anyone have any depression issues surrounding RA? I am only on 10 mg. per day of Prednisone and 15 of Meloxicam and usually one day a week I will sleep between 14 - 18 hours and then the rest of the week I am fine other than I am retired and have absolutely no motivation to do much of anything.  I really love this website and have gotten so much from it. I would appreciate any help/experience with any of this stuff. "
Rheumatoid Arthritis,https://www.drugs.com/answers/kind-otc-pain-medication-humira-advil-helping-544452.html,What kind of OTC pain medication can I take with Humira? Advil is not helping and I'm allergic to?,... Aleve 
Insomnia,https://www.drugs.com/answers/is-hydroxyzine-hci-50mg-tab-compatible-with-xanax-344770.html,Is Hydroxyzine (HCI 50mg Tab) compatible with Xanax(0.5mg) or Klonapin(0.5mg)?,My Mother has terrible insomnia & I was curious because the xanax and klonapin were prescribed recently & the hydroxyzine was prescribed a few months ago. 
Insomnia,https://www.drugs.com/answers/lexapro-insomnia-tingling-feeling-legs-tight-jaw-3400880.html,Lexapro insomnia & tingling feeling in legs & tight jaw?,I was on Lexapro 5mg for 8 days then 2.5 for 3 days. I decided to get offBecause of the side effects of more anxiety and depression and insomnia that I never had before and restlessness.  when I was on the Lexapro I would wake up at 3:30 in morning with nocturnal panic attacks tingling feelings in legs nauseous etc. Oh also nervous stomach / butterflies all the time for no reason   It has been 14 days since I stopped the Lexapro some of the side effects went away but now I am only getting 2 hours of sleep now and am still restless and no appetite. I really need help psychiatrist I went to said she never heard of any of the symptoms happening at such a low dose and such a short time to anyone have any help for me for answers. Is it possible to either with drawl and if yes did anyone have any experience with these side effects going away ? Does the insomnia ever go away and how long??  Any help would be great  Thanks 
Insomnia,https://www.drugs.com/answers/quetiapine-25-mg-safe-sleep-long-term-3308914.html,Quetiapine - Is 25 mg safe for sleep long term?,
Pain,https://www.drugs.com/answers/anyone-neurostimulator-implanted-pain-control-808348.html,Has anyone else had a neurostimulator implanted for pain control?,"My pain management doctor is going to try epidurals for my back pain, but if they don't work, he wants to try a neurostimulator. I would really appreciate comments/experiences/suggestions from anyone who has a neurostimulator. I don't look forward to another minor surgery, but if the epidurals don't work, that is my only option. Thanks everyone! "
Pain,https://www.drugs.com/answers/maximum-dosage-percocet-7-5-325-doctor-1-2-547040.html,What is the maximum dosage for Percocet 7.5/325. My doctor said I could take 1-2 tablets every four?,... hours as needed. On days where my pain is very severe I have taken 10 tablets in one day. Is this to high of a dosage? 
Pain,https://www.drugs.com/answers/can-you-take-aspirin-and-paracetamol-at-the-same-442094.html,Can you take aspirin and paracetamol at the same time?,"when taking 100mg of aspirin and manidol for a heart problem, is it possible to take 600mg of a paracetamol for neuralga? recently my mother was in such terrible pain she asked a pharmacist for a compatible pain killer and he recommended Gelocatil but she is unsure whether it is safe to mix the 2 drugs "
Pain,https://www.drugs.com/answers/tramadol-hcl-opiate-682008.html,Is Tramadol HCL an opiate?,"Recently prescribed Tramadol for Fibromyalgia pain. Also take Cymbalta. Reading up on Tramadol makes it sound like it is addictive and maybe should not be used with anti-depressants like Cymbalta.  II don't really feel any immediate reaction to taking it, but I have noticed after taking it only once every other day or so, I am very, very sleepy for at least 2 days after I take it. "
