disease,postLink,postHeading,postContent
Opiate Dependence,https://www.drugs.com/answers/after-detox-for-opiates-i-got-suboxone-and-411158.html,After detox for opiates I got suboxone and kolonopin 1 mg 3x a day... is that normal?,"Hello, Iwas addicted 2 opiates for the last 9 10 yrs. I just went through a detox at a hosp,and it was horrible. Ileft with 7 scripts because my insurance wouldnt pay for me to stay long enough. Now I see a dr. who gave me 2 suboxone a day and 3 kolonopin 1 mg, also zoloft 150mg... I have horrible anxiety... always have,, even as a child. How bad is it going to be to try to seek counseling and get away from the klons.I have been on many ssri's but only once before for 2 monthes with a month inbetween got ativan 15 total per month as needed. and this doc really helped me but I am worried in the long run this could get ugly... any thoughts? Oh ya, for once in my life,, I do feel better I really was diagnosed at an early age with both social and general anxiety disorders and have been through tons of trauma but i am reallly wanting to be sober "
Opiate Dependence,https://www.drugs.com/answers/suboxone-the-worst-side-effect-368114.html,"Suboxone,the worst side effect?","im so sad, i thought i had finally found a cure for my vicodin and other pain med's addicition, suboxone, it was wonderful at first, 3 films a day, no awful throwing up, headaches ect.so like after 1 month of no orgasims, im done.i cant believe i have to go back to the pain meds, so i can have a sex life, this is bulls::t, if the doc would have told me, youll never have a sex drive again, i would have optied out, from the get go.i though suboxone was a cure all, and dont get me wrong, it did stop the cravings, but i luv my sex life with the same man for 23 yrs, and im not giving it up.the docs should be forth coming with all side effects, because some feel the sex is a major part of a full filled life.i feel so let down, and so sad, i truly never wanted a addiction, i got caught up , and it took over my life, 10 vic's a day, may be low for some. but it was two much for me, along with all the other lil perks, lortabs, ect.im trying to only use 2 vic's a day. because i need my life, and my sex life. just so so sad. "
Opiate Dependence,https://www.drugs.com/answers/anyone-have-a-suboxone-success-story-this-drug-365885.html,Anyone have a suboxone success story? This drug makes me nervous sometimes?,"I am looking for anyone who has used suboxone for a year or more (because thats how long my treatment will last) and has successfully completed it. It doesn't matter to me if you relapsed afterwards, i just want to hear from anyone who has been on a ""regular dose"" 8-16mg a day and has successfully gotten off the suboxone and how it was for them. I am just really nervous about getting off the suboxone; I have heard so many horror stories, i would just like to hear a good one. Thanks for your time. "
Opiate Dependence,https://www.drugs.com/answers/how-long-should-i-wait-to-take-naltrexone-hcl-305223.html,How long should I wait to take naltrexone hcl (50mg) after my last dose of suboxone (N8)?,
Opiate Dependence,https://www.drugs.com/answers/i-was-told-that-a-buprenorphine-gummy-type-500469.html,I was told that a buprenorphine gummy type sublingual called tourex exists. is this true?,"its about a 1/2 inch square, purple in color... gummy like a vitamin subosedly called tourex and made from buprenorphine... has a + symbol on the back splitting it into quarters... need to know if this is really what im told it is??? "
Obesity,https://www.drugs.com/answers/new-site-viibryd-over-months-noticed-weight-gain-831210.html,"Viibryd - has anyone quit cold turkey, would you recommend this?","Hi! New to the site. I've been on Viibryd for over three months. I've noticed weight gain and?Intense nightmares. I was told by my doctor the side effects are minimal and weight gain is not one of them? I feel worse now because of the weight gain then I did before I was put on Viibryd in the first place. My question is? Has anyone quit cold turkey? If so, what was it like? Would you recommend this? Thanks for your time. "
Opiate Dependence,https://www.drugs.com/answers/how-long-do-i-wait-to-take-the-subutex-after-my-173854.html,How long do I wait to take the subutex after my last roxy 30 mg?,
Obesity,https://www.drugs.com/answers/gabapentin-steroid-makes-people-gain-weight-949671.html,Gabapentin - Is this a steroid? I'm not sure why it makes people gain weight?,I was just prescribed gabapentin. I'm a bit leery about taking it. I am an active gym person. I'm experiencing hot flashes about 4-6 an hour. I can't sleep. I work out and eat well so the weight gain has me doubtful that this med is for me. 
Obesity,https://www.drugs.com/answers/weight-gain-linked-dulera-559158.html,Has weight gain ever been linked to the use of Dulera?,"Since starting Dulera 6 months ago I have gained close to 15 pounds and am essentially doing nothing different in my exercise and eating pattern from before. Seems unusual to me, I am a 67 y/o female... "
Obesity,https://www.drugs.com/answers/is-it-true-about-cymbalta-and-weight-gain-or-is-419251.html,Is it true about Cymbalta and weight gain or is it the Abilify only?,"I don't care about all the other postings on Cymbalta and weight gain I want to ask my own cause it says specifically that it causes loss of appetite. Nothing at all about weight gain in the side effects. I am on 90mgs of Cymbalta. Can it do something to your metabalism? I am gaining weight like a pig SUDDENLY. Been on this dose for 3 months now. Before I was on 60 mg. So been about 6 months total. I am not eating as much as a pig anymore?? I am also on abilify which does make you gain weight but a small mg. 5mg in am, 5mg @bedtime. Been on that for like a year and a half. I did gain a little weight in the begining but not RAPIDLY like whats happening now. I weighed 148 three months ago and now its saying 155.2, once it said 157, 157 OMG. I am 5 ft. Whats going on after this long of being on both of these drugs for a long period of time. I SHOULD BE LOOSING WEIGHT!!! Oh I'm sorry this weight gain happened within 3 weeks of eachother. "
Osteoarthritis,https://www.drugs.com/answers/euflexxa-my-knee-has-responded-very-badly-to-the-502401.html,Euflexxa - My knee has responded very badly to the 3-stage injection series. I cannot lift my leg or,... straighten it and am in constant pain. Doc said not to worry it will all be fine. Is there any relief possible? 
Obesity,https://www.drugs.com/answers/does-ferrous-sulfate-cause-weight-gain-393527.html,Does ferrous sulfate cause weight gain?,I have gained alot of weight since the fall. I am on numerous meds and wanted to know if this iron pill will make you retain water or gain weight? 
